source_id,source_name,module_id,module_url,grade,subject,subdomain,module_slug,has_data_xml,has_data_np_xml,page_count,js_asset_count,exercise_asset_count,html_asset_count,data_type,language_type,module_title_en,module_title_ne,discovered_at,last_seen_at,status,notes
EPAATH_grade3__math__pictography_new,OLE Nepal E-Paath,grade3/math/pictography_new,https://epaath.olenepal.org/activity/grade3/math/pictography_new/,3,math,mathematics,pictography_new,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:01Z,2026-05-19T04:56:47Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__place_value_new,OLE Nepal E-Paath,grade3/math/place_value_new,https://epaath.olenepal.org/activity/grade3/math/place_value_new/,3,math,mathematics,place_value_new,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:01Z,2026-05-19T04:56:47Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__quadrilaterals,OLE Nepal E-Paath,grade3/math/quadrilaterals,https://epaath.olenepal.org/activity/grade3/math/quadrilaterals/,3,math,mathematics,quadrilaterals,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:47Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__substraction_four_digit,OLE Nepal E-Paath,grade3/math/substraction_four_digit,https://epaath.olenepal.org/activity/grade3/math/substraction_four_digit/,3,math,mathematics,substraction_four_digit,1,1,7,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:47Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__subtracting_three_digit_numbers,OLE Nepal E-Paath,grade3/math/subtracting_three_digit_numbers,https://epaath.olenepal.org/activity/grade3/math/subtracting_three_digit_numbers/,3,math,mathematics,subtracting_three_digit_numbers,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__time,OLE Nepal E-Paath,grade3/math/time,https://epaath.olenepal.org/activity/grade3/math/time/,3,math,mathematics,time,0,0,2,0,0,2,monolingual_module,unknown,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__units_of_time,OLE Nepal E-Paath,grade3/math/units_of_time,https://epaath.olenepal.org/activity/grade3/math/units_of_time/,3,math,mathematics,units_of_time,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__weight,OLE Nepal E-Paath,grade3/math/weight,https://epaath.olenepal.org/activity/grade3/math/weight/,3,math,mathematics,weight,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__math__what_time_is_it,OLE Nepal E-Paath,grade3/math/what_time_is_it,https://epaath.olenepal.org/activity/grade3/math/what_time_is_it/,3,math,mathematics,what_time_is_it,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__achamma_ko_poko,OLE Nepal E-Paath,grade3/nepali/achamma_ko_poko,https://epaath.olenepal.org/activity/grade3/nepali/achamma_ko_poko/,3,nepali,nepali_language,achamma_ko_poko,0,1,4,1,1,5,monolingual_module,ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__achamma_ko_sathi,OLE Nepal E-Paath,grade3/nepali/achamma_ko_sathi,https://epaath.olenepal.org/activity/grade3/nepali/achamma_ko_sathi/,3,nepali,nepali_language,achamma_ko_sathi,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__asal_sathi,OLE Nepal E-Paath,grade3/nepali/asal_sathi,https://epaath.olenepal.org/activity/grade3/nepali/asal_sathi/,3,nepali,nepali_language,asal_sathi,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__chinha_ko_prayog_new,OLE Nepal E-Paath,grade3/nepali/chinha_ko_prayog_new,https://epaath.olenepal.org/activity/grade3/nepali/chinha_ko_prayog_new/,3,nepali,nepali_language,chinha_ko_prayog_new,0,1,3,1,1,4,monolingual_module,ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__educational_tour,OLE Nepal E-Paath,grade3/nepali/educational_tour,https://epaath.olenepal.org/activity/grade3/nepali/educational_tour/,3,nepali,nepali_language,educational_tour,0,1,4,1,1,6,monolingual_module,ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__gau_khane_katha,OLE Nepal E-Paath,grade3/nepali/gau_khane_katha,https://epaath.olenepal.org/activity/grade3/nepali/gau_khane_katha/,3,nepali,nepali_language,gau_khane_katha,1,1,2,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__ghadi,OLE Nepal E-Paath,grade3/nepali/ghadi,https://epaath.olenepal.org/activity/grade3/nepali/ghadi/,3,nepali,nepali_language,ghadi,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__gho_tarap,OLE Nepal E-Paath,grade3/nepali/gho_tarap,https://epaath.olenepal.org/activity/grade3/nepali/gho_tarap/,3,nepali,nepali_language,gho_tarap,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__ghoda_mero_chadai_cha,OLE Nepal E-Paath,grade3/nepali/ghoda_mero_chadai_cha,https://epaath.olenepal.org/activity/grade3/nepali/ghoda_mero_chadai_cha/,3,nepali,nepali_language,ghoda_mero_chadai_cha,0,1,4,1,1,4,monolingual_module,ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__hajurbako_arti,OLE Nepal E-Paath,grade3/nepali/hajurbako_arti,https://epaath.olenepal.org/activity/grade3/nepali/hajurbako_arti/,3,nepali,nepali_language,hajurbako_arti,0,1,3,1,1,3,monolingual_module,ne,,,2026-05-19T04:38:02Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__hamro_haatbazaar,OLE Nepal E-Paath,grade3/nepali/hamro_haatbazaar,https://epaath.olenepal.org/activity/grade3/nepali/hamro_haatbazaar/,3,nepali,nepali_language,hamro_haatbazaar,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__kale_kumale,OLE Nepal E-Paath,grade3/nepali/kale_kumale,https://epaath.olenepal.org/activity/grade3/nepali/kale_kumale/,3,nepali,nepali_language,kale_kumale,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__ketiwal,OLE Nepal E-Paath,grade3/nepali/ketiwal,https://epaath.olenepal.org/activity/grade3/nepali/ketiwal/,3,nepali,nepali_language,ketiwal,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__ma_ra_mero_pariwar,OLE Nepal E-Paath,grade3/nepali/ma_ra_mero_pariwar,https://epaath.olenepal.org/activity/grade3/nepali/ma_ra_mero_pariwar/,3,nepali,nepali_language,ma_ra_mero_pariwar,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__mama_ghar,OLE Nepal E-Paath,grade3/nepali/mama_ghar,https://epaath.olenepal.org/activity/grade3/nepali/mama_ghar/,3,nepali,nepali_language,mama_ghar,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__ramailo_sanibar,OLE Nepal E-Paath,grade3/nepali/ramailo_sanibar,https://epaath.olenepal.org/activity/grade3/nepali/ramailo_sanibar/,3,nepali,nepali_language,ramailo_sanibar,1,1,6,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__ramro_bani_basalau,OLE Nepal E-Paath,grade3/nepali/ramro_bani_basalau,https://epaath.olenepal.org/activity/grade3/nepali/ramro_bani_basalau/,3,nepali,nepali_language,ramro_bani_basalau,1,1,6,1,0,7,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__nepali__sanchaar_new,OLE Nepal E-Paath,grade3/nepali/sanchaar_new,https://epaath.olenepal.org/activity/grade3/nepali/sanchaar_new/,3,nepali,nepali_language,sanchaar_new,0,1,4,1,1,5,monolingual_module,ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__advantages_of_animals,OLE Nepal E-Paath,grade3/science/advantages_of_animals,https://epaath.olenepal.org/activity/grade3/science/advantages_of_animals/,3,science,science,advantages_of_animals,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__advantages_of_plants,OLE Nepal E-Paath,grade3/science/advantages_of_plants,https://epaath.olenepal.org/activity/grade3/science/advantages_of_plants/,3,science,science,advantages_of_plants,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__animal_feeding_habit,OLE Nepal E-Paath,grade3/science/animal_feeding_habit,https://epaath.olenepal.org/activity/grade3/science/animal_feeding_habit/,3,science,science,animal_feeding_habit,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__animal_home,OLE Nepal E-Paath,grade3/science/animal_home,https://epaath.olenepal.org/activity/grade3/science/animal_home/,3,science,science,animal_home,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__bio_gas_compost,OLE Nepal E-Paath,grade3/science/bio_gas_compost,https://epaath.olenepal.org/activity/grade3/science/bio_gas_compost/,3,science,science,bio_gas_compost,1,1,2,1,1,2,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__clean_body,OLE Nepal E-Paath,grade3/science/clean_body,https://epaath.olenepal.org/activity/grade3/science/clean_body/,3,science,science,clean_body,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__clean_environment,OLE Nepal E-Paath,grade3/science/clean_environment,https://epaath.olenepal.org/activity/grade3/science/clean_environment/,3,science,science,clean_environment,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__communication,OLE Nepal E-Paath,grade3/science/communication,https://epaath.olenepal.org/activity/grade3/science/communication/,3,science,science,communication,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:03Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__food_chain_new,OLE Nepal E-Paath,grade3/science/food_chain_new,https://epaath.olenepal.org/activity/grade3/science/food_chain_new/,3,science,science,food_chain_new,1,1,4,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__helping_family,OLE Nepal E-Paath,grade3/science/helping_family,https://epaath.olenepal.org/activity/grade3/science/helping_family/,3,science,science,helping_family,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:48Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__helping_neighbor,OLE Nepal E-Paath,grade3/science/helping_neighbor,https://epaath.olenepal.org/activity/grade3/science/helping_neighbor/,3,science,science,helping_neighbor,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__layers_of_earth,OLE Nepal E-Paath,grade3/science/layers_of_earth,https://epaath.olenepal.org/activity/grade3/science/layers_of_earth/,3,science,science,layers_of_earth,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__living_nonliving,OLE Nepal E-Paath,grade3/science/living_nonliving,https://epaath.olenepal.org/activity/grade3/science/living_nonliving/,3,science,science,living_nonliving,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__new_environment_pollution,OLE Nepal E-Paath,grade3/science/new_environment_pollution,https://epaath.olenepal.org/activity/grade3/science/new_environment_pollution/,3,science,science,new_environment_pollution,1,1,6,1,1,8,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__nutritious_food,OLE Nepal E-Paath,grade3/science/nutritious_food,https://epaath.olenepal.org/activity/grade3/science/nutritious_food/,3,science,science,nutritious_food,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__preventing_diseases,OLE Nepal E-Paath,grade3/science/preventing_diseases,https://epaath.olenepal.org/activity/grade3/science/preventing_diseases/,3,science,science,preventing_diseases,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__saving_new,OLE Nepal E-Paath,grade3/science/saving_new,https://epaath.olenepal.org/activity/grade3/science/saving_new/,3,science,science,saving_new,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__shapes_and_sizes,OLE Nepal E-Paath,grade3/science/shapes_and_sizes,https://epaath.olenepal.org/activity/grade3/science/shapes_and_sizes/,3,science,science,shapes_and_sizes,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__shapes_and_sizes_new,OLE Nepal E-Paath,grade3/science/shapes_and_sizes_new,https://epaath.olenepal.org/activity/grade3/science/shapes_and_sizes_new/,3,science,science,shapes_and_sizes_new,1,1,3,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__smoking_drinking_new,OLE Nepal E-Paath,grade3/science/smoking_drinking_new,https://epaath.olenepal.org/activity/grade3/science/smoking_drinking_new/,3,science,science,smoking_drinking_new,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__solid_liquid_gas_new,OLE Nepal E-Paath,grade3/science/solid_liquid_gas_new,https://epaath.olenepal.org/activity/grade3/science/solid_liquid_gas_new/,3,science,science,solid_liquid_gas_new,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__types_of_matter,OLE Nepal E-Paath,grade3/science/types_of_matter,https://epaath.olenepal.org/activity/grade3/science/types_of_matter/,3,science,science,types_of_matter,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__types_of_plants,OLE Nepal E-Paath,grade3/science/types_of_plants,https://epaath.olenepal.org/activity/grade3/science/types_of_plants/,3,science,science,types_of_plants,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__types_of_plants_new,OLE Nepal E-Paath,grade3/science/types_of_plants_new,https://epaath.olenepal.org/activity/grade3/science/types_of_plants_new/,3,science,science,types_of_plants_new,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__waste_new,OLE Nepal E-Paath,grade3/science/waste_new,https://epaath.olenepal.org/activity/grade3/science/waste_new/,3,science,science,waste_new,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__water_cycle,OLE Nepal E-Paath,grade3/science/water_cycle,https://epaath.olenepal.org/activity/grade3/science/water_cycle/,3,science,science,water_cycle,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__water_source_and_conservation,OLE Nepal E-Paath,grade3/science/water_source_and_conservation,https://epaath.olenepal.org/activity/grade3/science/water_source_and_conservation/,3,science,science,water_source_and_conservation,1,1,5,1,1,6,bilingual_module,en-ne,,,2026-05-19T04:38:04Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade3__science__weather_two,OLE Nepal E-Paath,grade3/science/weather_two,https://epaath.olenepal.org/activity/grade3/science/weather_two/,3,science,science,weather_two,1,1,3,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:05Z,2026-05-19T04:56:49Z,discovered,early_grade_learning_candidate
EPAATH_grade4__english__avani,OLE Nepal E-Paath,grade4/english/avani,https://epaath.olenepal.org/activity/grade4/english/avani/,4,english,english_language,avani,1,1,4,1,1,4,bilingual_module,en-ne,,,2026-05-19T04:38:05Z,2026-05-19T04:56:49Z,discovered,
EPAATH_grade4__english__conjunction,OLE Nepal E-Paath,grade4/english/conjunction,https://epaath.olenepal.org/activity/grade4/english/conjunction/,4,english,english_language,conjunction,1,0,5,1,1,6,monolingual_module,en,,,2026-05-19T04:38:05Z,2026-05-19T04:56:49Z,discovered,
EPAATH_grade4__english__dive_adventurestory,OLE Nepal E-Paath,grade4/english/dive_adventurestory,https://epaath.olenepal.org/activity/grade4/english/dive_adventurestory/,4,english,english_language,dive_adventurestory,1,1,2,1,1,3,bilingual_module,en-ne,,,2026-05-19T04:38:05Z,2026-05-19T04:56:49Z,discovered,
EPAATH_grade4__english__expressing_knowledge,OLE Nepal E-Paath,grade4/english/expressing_knowledge,https://epaath.olenepal.org/activity/grade4/english/expressing_knowledge/,4,english,english_language,expressing_knowledge,1,1,4,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:05Z,2026-05-19T04:56:49Z,discovered,
EPAATH_grade4__english__expressing_obligations,OLE Nepal E-Paath,grade4/english/expressing_obligations,https://epaath.olenepal.org/activity/grade4/english/expressing_obligations/,4,english,english_language,expressing_obligations,1,1,5,1,1,5,bilingual_module,en-ne,,,2026-05-19T04:38:05Z,2026-05-19T04:56:49Z,discovered,
EPAATH_grade4__english__giving_directions,OLE Nepal E-Paath,grade4/english/giving_directions,https://epaath.olenepal.org/activity/grade4/english/giving_directions/,4,english,english_language,giving_directions,1,1,7,1,1,7,bilingual_module,en-ne,,,2026-05-19T04:38:05Z,2026-05-19T04:56:49Z,discovered,
